combined_id,ugc_type,wfo,valid_from_date,valid_to_date,state,fips,name,lat,lon,timezone,display_name,short_ugc,region
"FL-Z114.1","Zone","TAE","4/1/2010 3:00:00 AM","","FL","114","COASTAL GULF","","","EST","(FL-Z114) COASTAL GULF","FL-Z114","SR"
"FL-Z115.1","Zone","TAE","4/1/2010 3:00:00 AM","","FL","115","COASTAL FRANKLIN","","","EST","(FL-Z115) COASTAL FRANKLIN","FL-Z115","SR"
"FL-Z118.1","Zone","TAE","4/1/2010 3:00:00 AM","","FL","118","COASTAL JEFFERSON","","","EST","(FL-Z118) COASTAL JEFFERSON","FL-Z118","SR"
"FL-Z127.1","Zone","TAE","4/1/2010 3:00:00 AM","","FL","127","COASTAL WAKULLA","","","EST","(FL-Z127) COASTAL WAKULLA","FL-Z127","SR"
"FL-Z128.1","Zone","TAE","4/1/2010 3:00:00 AM","","FL","128","COASTAL TAYLOR","","","EST","(FL-Z128) COASTAL TAYLOR","FL-Z128","SR"
"FL-Z134.1","Zone","TAE","4/1/2010 3:00:00 AM","","FL","134","COASTAL DIXIE","","","EST","(FL-Z134) COASTAL DIXIE","FL-Z134","SR"
"FL-Z139.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","139","COASTAL LEVY","","","EST","(FL-Z139) COASTAL LEVY","FL-Z139","SR"
"FL-Z141.1","Zone","MLB","","","FL","141","COASTAL VOLUSIA COUNTY","0","0","EST","(FL-Z141) COASTAL VOLUSIA COUNTY","FL-Z141","SR"
"FL-Z142.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","142","COASTAL CITRUS","","","EST","(FL-Z142) COASTAL CITRUS","FL-Z142","SR"
"FL-Z144.1","Zone","MLB","","","FL","144","SOUTHERN LAKE COUNTY","0","0","EST","(FL-Z144) SOUTHERN LAKE COUNTY","FL-Z144","SR"
"FL-Z147.1","Zone","MLB","","","FL","147","NORTHERN BREVARD COUNTY","0","0","EST","(FL-Z147) NORTHERN BREVARD COUNTY","FL-Z147","SR"
"FL-Z148.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","148","COASTAL HERNANDO","","","EST","(FL-Z148) COASTAL HERNANDO","FL-Z148","SR"
"FL-Z149.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","149","COASTAL PASCO","","","EST","(FL-Z149) COASTAL PASCO","FL-Z149","SR"
"FL-Z151.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","151","COASTAL HILLSBOROUGH","","","EST","(FL-Z151) COASTAL HILLSBOROUGH","FL-Z151","SR"
"FL-Z155.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","155","COASTAL MANATEE","","","EST","(FL-Z155) COASTAL MANATEE","FL-Z155","SR"
"FL-Z160.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","160","COASTAL SARASOTA","","","EST","(FL-Z160) COASTAL SARASOTA","FL-Z160","SR"
"FL-Z162.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","162","COASTAL CHARLOTTE","","","EST","(FL-Z162) COASTAL CHARLOTTE","FL-Z162","SR"
"FL-Z165.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","165","COASTAL LEE","","","EST","(FL-Z165) COASTAL LEE","FL-Z165","SR"
"FL-Z168.1","Zone","MFL","","5/31/2007 4:59:00 PM","FL","168","COASTAL PALM BEACH COUNTY","","","EST","(FL-Z168) COASTAL PALM BEACH COUNTY","FL-Z168","SR"
"FL-Z168.2","Zone","MFL","5/31/2007 5:00:00 PM","","FL","168","COASTAL PALM BEACH COUNTY","","","EST","(FL-Z168) COASTAL PALM BEACH COUNTY","FL-Z168","SR"
"FL-Z172.1","Zone","MFL","","5/31/2007 4:59:00 PM","FL","172","COASTAL BROWARD COUNTY","","","EST","(FL-Z172) COASTAL BROWARD COUNTY","FL-Z172","SR"
"FL-Z172.2","Zone","MFL","5/31/2007 5:00:00 PM","","FL","172","COASTAL BROWARD COUNTY","","","EST","(FL-Z172) COASTAL BROWARD COUNTY","FL-Z172","SR"
"FL-Z173.1","Zone","MFL","","5/31/2007 4:59:00 PM","FL","173","COASTAL MIAMI-DADE COUNTY","","","EST","(FL-Z173) COASTAL MIAMI-DADE COUNTY","FL-Z173","SR"
"FL-Z173.2","Zone","MFL","5/31/2007 5:00:00 PM","","FL","173","COASTAL MIAMI-DADE COUNTY","","","EST","(FL-Z173) COASTAL MIAMI-DADE COUNTY","FL-Z173","SR"
"FL-Z174.1","Zone","MFL","","5/31/2007 4:59:00 PM","FL","174","FAR SOUTH MIAMI-DADE COUNTY","","","EST","(FL-Z174) FAR SOUTH MIAMI-DADE COUNTY","FL-Z174","SR"
"FL-Z174.2","Zone","MFL","5/31/2007 5:00:00 PM","","FL","174","FAR SOUTH MIAMI-DADE COUNTY","","","EST","(FL-Z174) FAR SOUTH MIAMI-DADE COUNTY","FL-Z174","SR"
"FL-Z239.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","239","INLAND LEVY","","","EST","(FL-Z239) INLAND LEVY","FL-Z239","SR"
"FL-Z242.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","242","INLAND CITRUS","","","EST","(FL-Z242) INLAND CITRUS","FL-Z242","SR"
"FL-Z248.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","248","INLAND HERNANDO","","","EST","(FL-Z248) INLAND HERNANDO","FL-Z248","SR"
"FL-Z249.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","249","INLAND PASCO","","","EST","(FL-Z249) INLAND PASCO","FL-Z249","SR"
"FL-Z251.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","251","INLAND HILLSBOROUGH","","","EST","(FL-Z251) INLAND HILLSBOROUGH","FL-Z251","SR"
"FL-Z255.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","255","INLAND MANATEE","","","EST","(FL-Z255) INLAND MANATEE","FL-Z255","SR"
"FL-Z260.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","260","INLAND SARASOTA","","","EST","(FL-Z260) INLAND SARASOTA","FL-Z260","SR"
"FL-Z262.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","262","INLAND CHARLOTTE","","","EST","(FL-Z262) INLAND CHARLOTTE","FL-Z262","SR"
"FL-Z265.1","Zone","TBW","12/3/2013 8:00:00 PM","","FL","265","INLAND LEE","","","EST","(FL-Z265) INLAND LEE","FL-Z265","SR"
"GA-C001.1","County","JAX","","","GA","1","APPLING","3145","8219","EST","(GA-C001) APPLING","GA-C001","SR"
"GA-C003.1","County","JAX","","","GA","3","ATKINSON","3115","8252","EST","(GA-C003) ATKINSON","GA-C003","SR"
"GA-C005.1","County","JAX","","","GA","5","BACON","3134","8229","EST","(GA-C005) BACON","GA-C005","SR"
"GA-C007.1","County","TAE","","","GA","7","BAKER","3115","8425","EST","(GA-C007) BAKER","GA-C007","SR"
"GA-C009.1","County","FFC","","","GA","9","BALDWIN","3304","8314","EST","(GA-C009) BALDWIN","GA-C009","SR"
"GA-C011.1","County","FFC","","","GA","11","BANKS","3421","8329","EST","(GA-C011) BANKS","GA-C011","SR"
"GA-C013.1","County","FFC","","","GA","13","BARROW","3401","8342","EST","(GA-C013) BARROW","GA-C013","SR"
"GA-C015.1","County","FFC","","","GA","15","BARTOW","3415","8448","EST","(GA-C015) BARTOW","GA-C015","SR"
"GA-C017.1","County","TAE","","","GA","17","BEN HILL","3146","8316","EST","(GA-C017) BEN HILL","GA-C017","SR"
"GA-C019.1","County","TAE","","","GA","19","BERRIEN","3116","8315","EST","(GA-C019) BERRIEN","GA-C019","SR"
"GA-C021.1","County","FFC","","","GA","21","BIBB","3249","8343","EST","(GA-C021) BIBB","GA-C021","SR"
"GA-C023.1","County","FFC","","","GA","23","BLECKLEY","3227","8321","EST","(GA-C023) BLECKLEY","GA-C023","SR"
"GA-C025.1","County","JAX","","","GA","25","BRANTLEY","3111","8156","EST","(GA-C025) BRANTLEY","GA-C025","SR"
"GA-C027.1","County","TAE","","","GA","27","BROOKS","3050","8336","EST","(GA-C027) BROOKS","GA-C027","SR"
"GA-C029.1","County","CHS","","","GA","29","BRYAN","3202","8125","EST","(GA-C029) BRYAN","GA-C029","ER"
"GA-C031.1","County","CHS","","","GA","31","BULLOCH","3224","8145","EST","(GA-C031) BULLOCH","GA-C031","ER"
"GA-C033.1","County","CAE","","","GA","33","BURKE","3303","8157","EST","(GA-C033) BURKE","GA-C033","ER"
"GA-C035.1","County","FFC","","","GA","35","BUTTS","3319","8359","EST","(GA-C035) BUTTS","GA-C035","SR"
"GA-C037.1","County","TAE","","","GA","37","CALHOUN","3132","8438","EST","(GA-C037) CALHOUN","GA-C037","SR"
"GA-C039.1","County","JAX","","","GA","39","CAMDEN","3056","8143","EST","(GA-C039) CAMDEN","GA-C039","SR"
"GA-C043.1","County","CHS","","","GA","43","CANDLER","3224","8204","EST","(GA-C043) CANDLER","GA-C043","ER"
"GA-C045.1","County","FFC","","","GA","45","CARROLL","3338","8505","EST","(GA-C045) CARROLL","GA-C045","SR"
"GA-C047.1","County","FFC","","","GA","47","CATOOSA","3455","8509","EST","(GA-C047) CATOOSA","GA-C047","SR"
"GA-C049.1","County","JAX","","","GA","49","CHARLTON","3048","8209","EST","(GA-C049) CHARLTON","GA-C049","SR"
"GA-C051.1","County","CHS","","","GA","51","CHATHAM","3200","8108","EST","(GA-C051) CHATHAM","GA-C051","ER"
"GA-C053.1","County","FFC","","","GA","53","CHATTAHOOCHEE","3222","8450","EST","(GA-C053) CHATTAHOOCHEE","GA-C053","SR"
"GA-C055.1","County","FFC","","","GA","55","CHATTOOGA","3426","8519","EST","(GA-C055) CHATTOOGA","GA-C055","SR"
"GA-C057.1","County","FFC","","","GA","57","CHEROKEE","3418","8427","EST","(GA-C057) CHEROKEE","GA-C057","SR"
"GA-C059.1","County","FFC","","","GA","59","CLARKE","3356","8323","EST","(GA-C059) CLARKE","GA-C059","SR"
"GA-C061.1","County","TAE","","","GA","61","CLAY","3138","8459","EST","(GA-C061) CLAY","GA-C061","SR"
"GA-C063.1","County","FFC","","","GA","63","CLAYTON","3330","8421","EST","(GA-C063) CLAYTON","GA-C063","SR"
"GA-C065.1","County","JAX","","","GA","65","CLINCH","3055","8244","EST","(GA-C065) CLINCH","GA-C065","SR"
"GA-C067.1","County","FFC","","","GA","67","COBB","3354","8433","EST","(GA-C067) COBB","GA-C067","SR"
"GA-C069.1","County","JAX","","","GA","69","COFFEE","3133","8251","EST","(GA-C069) COFFEE","GA-C069","SR"
"GA-C071.1","County","TAE","","","GA","71","COLQUITT","3111","8347","EST","(GA-C071) COLQUITT","GA-C071","SR"
"GA-C073.1","County","CAE","","","GA","73","COLUMBIA","3331","8215","EST","(GA-C073) COLUMBIA","GA-C073","ER"
"GA-C075.1","County","TAE","","","GA","75","COOK","3109","8327","EST","(GA-C075) COOK","GA-C075","SR"
"GA-C077.1","County","FFC","","","GA","77","COWETA","3323","8444","EST","(GA-C077) COWETA","GA-C077","SR"
"GA-C079.1","County","FFC","","","GA","79","CRAWFORD","3244","8359","EST","(GA-C079) CRAWFORD","GA-C079","SR"
"GA-C081.1","County","FFC","","","GA","81","CRISP","3154","8348","EST","(GA-C081) CRISP","GA-C081","SR"
"GA-C083.1","County","FFC","","","GA","83","DADE","3451","8517","EST","(GA-C083) DADE","GA-C083","SR"
"GA-C085.1","County","FFC","","","GA","85","DAWSON","3428","8409","EST","(GA-C085) DAWSON","GA-C085","SR"
"GA-C087.1","County","TAE","","","GA","87","DECATUR","3053","8437","EST","(GA-C087) DECATUR","GA-C087","SR"
"GA-C089.1","County","FFC","","","GA","89","DE KALB","3348","8412","EST","(GA-C089) DE KALB","GA-C089","SR"
"GA-C091.1","County","FFC","","","GA","91","DODGE","3211","8311","EST","(GA-C091) DODGE","GA-C091","SR"
"GA-C093.1","County","FFC","","","GA","93","DOOLY","3210","8349","EST","(GA-C093) DOOLY","GA-C093","SR"
"GA-C095.1","County","TAE","","","GA","95","DOUGHERTY","3132","8415","EST","(GA-C095) DOUGHERTY","GA-C095","SR"
"GA-C097.1","County","FFC","","","GA","97","DOUGLAS","3341","8443","EST","(GA-C097) DOUGLAS","GA-C097","SR"
"GA-C099.1","County","TAE","","","GA","99","EARLY","3118","8452","EST","(GA-C099) EARLY","GA-C099","SR"
"GA-C101.1","County","JAX","","","GA","101","ECHOLS","3042","8254","EST","(GA-C101) ECHOLS","GA-C101","SR"
"GA-C103.1","County","CHS","","","GA","103","EFFINGHAM","3223","8120","EST","(GA-C103) EFFINGHAM","GA-C103","ER"
"GA-C105.1","County","GSP","","","GA","105","ELBERT","3408","8252","EST","(GA-C105) ELBERT","GA-C105","ER"
"GA-C107.1","County","FFC","","","GA","107","EMANUEL","3233","8218","EST","(GA-C107) EMANUEL","GA-C107","SR"
"GA-C109.1","County","CHS","","","GA","109","EVANS","3209","8155","EST","(GA-C109) EVANS","GA-C109","ER"
"GA-C111.1","County","FFC","","","GA","111","FANNIN","3448","8421","EST","(GA-C111) FANNIN","GA-C111","SR"
"GA-C113.1","County","FFC","","","GA","113","FAYETTE","3325","8430","EST","(GA-C113) FAYETTE","GA-C113","SR"
"GA-C115.1","County","FFC","","","GA","115","FLOYD","3419","8515","EST","(GA-C115) FLOYD","GA-C115","SR"
"GA-C117.1","County","FFC","","","GA","117","FORSYTH","3412","8406","EST","(GA-C117) FORSYTH","GA-C117","SR"
"GA-C119.1","County","GSP","","","GA","119","FRANKLIN","3423","8314","EST","(GA-C119) FRANKLIN","GA-C119","ER"
"GA-C121.1","County","FFC","","","GA","121","FULTON","3352","8428","EST","(GA-C121) FULTON","GA-C121","SR"
"GA-C123.1","County","FFC","","","GA","123","GILMER","3442","8425","EST","(GA-C123) GILMER","GA-C123","SR"
"GA-C125.1","County","FFC","","","GA","125","GLASCOCK","3313","8236","EST","(GA-C125) GLASCOCK","GA-C125","SR"
"GA-C127.1","County","JAX","","","GA","127","GLYNN","3113","8132","EST","(GA-C127) GLYNN","GA-C127","SR"
"GA-C129.1","County","FFC","","","GA","129","GORDON","3430","8450","EST","(GA-C129) GORDON","GA-C129","SR"
"GA-C131.1","County","TAE","","","GA","131","GRADY","3053","8415","EST","(GA-C131) GRADY","GA-C131","SR"
"GA-C133.1","County","FFC","","","GA","133","GREENE","3333","8312","EST","(GA-C133) GREENE","GA-C133","SR"
"GA-C135.1","County","FFC","","","GA","135","GWINNETT","3358","8403","EST","(GA-C135) GWINNETT","GA-C135","SR"
"GA-C137.1","County","GSP","","","GA","137","HABERSHAM","3437","8330","EST","(GA-C137) HABERSHAM","GA-C137","ER"
"GA-C139.1","County","FFC","","","GA","139","HALL","3418","8349","EST","(GA-C139) HALL","GA-C139","SR"
"GA-C141.1","County","FFC","","","GA","141","HANCOCK","3317","8300","EST","(GA-C141) HANCOCK","GA-C141","SR"
"GA-C143.1","County","FFC","","","GA","143","HARALSON","3347","8513","EST","(GA-C143) HARALSON","GA-C143","SR"
"GA-C145.1","County","FFC","","","GA","145","HARRIS","3243","8456","EST","(GA-C145) HARRIS","GA-C145","SR"
"GA-C147.1","County","GSP","","","GA","147","HART","3422","8254","EST","(GA-C147) HART","GA-C147","ER"
"GA-C149.1","County","FFC","","","GA","149","HEARD","3317","8507","EST","(GA-C149) HEARD","GA-C149","SR"
"GA-C151.1","County","FFC","","","GA","151","HENRY","3329","8409","EST","(GA-C151) HENRY","GA-C151","SR"
"GA-C153.1","County","FFC","","","GA","153","HOUSTON","3227","8341","EST","(GA-C153) HOUSTON","GA-C153","SR"
"GA-C155.1","County","TAE","","","GA","155","IRWIN","3134","8318","EST","(GA-C155) IRWIN","GA-C155","SR"
"GA-C157.1","County","FFC","","","GA","157","JACKSON","3408","8335","EST","(GA-C157) JACKSON","GA-C157","SR"
"GA-C159.1","County","FFC","","","GA","159","JASPER","3318","8340","EST","(GA-C159) JASPER","GA-C159","SR"
"GA-C161.1","County","JAX","","","GA","161","JEFF DAVIS","3148","8238","EST","(GA-C161) JEFF DAVIS","GA-C161","SR"
"GA-C163.1","County","FFC","","","GA","163","JEFFERSON","3303","8225","EST","(GA-C163) JEFFERSON","GA-C163","SR"
"GA-C165.1","County","CHS","","","GA","165","JENKINS","3247","8157","EST","(GA-C165) JENKINS","GA-C165","ER"
"GA-C167.1","County","FFC","","","GA","167","JOHNSON","3240","8242","EST","(GA-C167) JOHNSON","GA-C167","SR"
"GA-C169.1","County","FFC","","","GA","169","JONES","3303","8333","EST","(GA-C169) JONES","GA-C169","SR"
"GA-C171.1","County","FFC","","","GA","171","LAMAR","3303","8410","EST","(GA-C171) LAMAR","GA-C171","SR"
"GA-C173.1","County","TAE","","","GA","173","LANIER","3101","8305","EST","(GA-C173) LANIER","GA-C173","SR"
"GA-C175.1","County","FFC","","","GA","175","LAURENS","3228","8255","EST","(GA-C175) LAURENS","GA-C175","SR"
"GA-C177.1","County","TAE","","","GA","177","LEE","3145","8410","EST","(GA-C177) LEE","GA-C177","SR"
"GA-C179.1","County","CHS","","","GA","179","LIBERTY","3151","8132","EST","(GA-C179) LIBERTY","GA-C179","ER"
"GA-C181.1","County","CAE","","","GA","181","LINCOLN","3347","8225","EST","(GA-C181) LINCOLN","GA-C181","ER"
"GA-C183.1","County","CHS","","","GA","183","LONG","3145","8146","EST","(GA-C183) LONG","GA-C183","ER"
"GA-C185.1","County","TAE","","","GA","185","LOWNDES","3051","8317","EST","(GA-C185) LOWNDES","GA-C185","SR"
"GA-C187.1","County","FFC","","","GA","187","LUMPKIN","3434","8402","EST","(GA-C187) LUMPKIN","GA-C187","SR"
"GA-C189.1","County","CAE","","","GA","189","MCDUFFIE","3329","8229","EST","(GA-C189) MCDUFFIE","GA-C189","ER"
"GA-C191.1","County","CHS","","","GA","191","MCINTOSH","3131","8125","EST","(GA-C191) MCINTOSH","GA-C191","ER"
"GA-C193.1","County","FFC","","","GA","193","MACON","3221","8405","EST","(GA-C193) MACON","GA-C193","SR"
"GA-C195.1","County","FFC","","","GA","195","MADISON","3408","8312","EST","(GA-C195) MADISON","GA-C195","SR"
"GA-C197.1","County","FFC","","","GA","197","MARION","3219","8433","EST","(GA-C197) MARION","GA-C197","SR"
"GA-C199.1","County","FFC","","","GA","199","MERIWETHER","3302","8441","EST","(GA-C199) MERIWETHER","GA-C199","SR"
"GA-C201.1","County","TAE","","","GA","201","MILLER","3110","8445","EST","(GA-C201) MILLER","GA-C201","SR"
"GA-C205.1","County","TAE","","","GA","205","MITCHELL","3115","8417","EST","(GA-C205) MITCHELL","GA-C205","SR"
"GA-C207.1","County","FFC","","","GA","207","MONROE","3302","8354","EST","(GA-C207) MONROE","GA-C207","SR"
"GA-C209.1","County","FFC","","","GA","209","MONTGOMERY","3211","8231","EST","(GA-C209) MONTGOMERY","GA-C209","SR"
"GA-C211.1","County","FFC","","","GA","211","MORGAN","3338","8328","EST","(GA-C211) MORGAN","GA-C211","SR"
"GA-C213.1","County","FFC","","","GA","213","MURRAY","3448","8448","EST","(GA-C213) MURRAY","GA-C213","SR"
"GA-C215.1","County","FFC","","","GA","215","MUSCOGEE","3230","8453","EST","(GA-C215) MUSCOGEE","GA-C215","SR"
"GA-C217.1","County","FFC","","","GA","217","NEWTON","3334","8355","EST","(GA-C217) NEWTON","GA-C217","SR"
"GA-C219.1","County","FFC","","","GA","219","OCONEE","3350","8327","EST","(GA-C219) OCONEE","GA-C219","SR"
"GA-C221.1","County","FFC","","","GA","221","OGLETHORPE","3352","8305","EST","(GA-C221) OGLETHORPE","GA-C221","SR"
"GA-C223.1","County","FFC","","","GA","223","PAULDING","3356","8453","EST","(GA-C223) PAULDING","GA-C223","SR"
"GA-C225.1","County","FFC","","","GA","225","PEACH","3235","8349","EST","(GA-C225) PEACH","GA-C225","SR"
"GA-C227.1","County","FFC","","","GA","227","PICKENS","3428","8427","EST","(GA-C227) PICKENS","GA-C227","SR"
"GA-C229.1","County","JAX","","","GA","229","PIERCE","3120","8213","EST","(GA-C229) PIERCE","GA-C229","SR"
"GA-C231.1","County","FFC","","","GA","231","PIKE","3306","8423","EST","(GA-C231) PIKE","GA-C231","SR"
"GA-C233.1","County","FFC","","","GA","233","POLK","3400","8510","EST","(GA-C233) POLK","GA-C233","SR"
"GA-C235.1","County","FFC","","","GA","235","PULASKI","3213","8330","EST","(GA-C235) PULASKI","GA-C235","SR"
"GA-C237.1","County","FFC","","","GA","237","PUTNAM","3319","8322","EST","(GA-C237) PUTNAM","GA-C237","SR"
"GA-C239.1","County","TAE","","","GA","239","QUITMAN","3152","8502","EST","(GA-C239) QUITMAN","GA-C239","SR"
"GA-C241.1","County","GSP","","","GA","241","RABUN","3452","8324","EST","(GA-C241) RABUN","GA-C241","ER"
"GA-C243.1","County","TAE","","","GA","243","RANDOLPH","3145","8445","EST","(GA-C243) RANDOLPH","GA-C243","SR"
"GA-C245.1","County","CAE","","","GA","245","RICHMOND","3324","8207","EST","(GA-C245) RICHMOND","GA-C245","ER"
"GA-C247.1","County","FFC","","","GA","247","ROCKDALE","3340","8403","EST","(GA-C247) ROCKDALE","GA-C247","SR"
"GA-C249.1","County","FFC","","","GA","249","SCHLEY","3217","8420","EST","(GA-C249) SCHLEY","GA-C249","SR"
"GA-C251.1","County","CHS","","","GA","251","SCREVEN","3249","8138","EST","(GA-C251) SCREVEN","GA-C251","ER"
"GA-C253.1","County","TAE","","","GA","253","SEMINOLE","3055","8453","EST","(GA-C253) SEMINOLE","GA-C253","SR"
"GA-C255.1","County","FFC","","","GA","255","SPALDING","3316","8418","EST","(GA-C255) SPALDING","GA-C255","SR"
"GA-C257.1","County","GSP","","","GA","257","STEPHENS","3435","8317","EST","(GA-C257) STEPHENS","GA-C257","ER"
"GA-C259.1","County","FFC","","","GA","259","STEWART","3204","8452","EST","(GA-C259) STEWART","GA-C259","SR"
"GA-C261.1","County","FFC","","","GA","261","SUMTER","3203","8415","EST","(GA-C261) SUMTER","GA-C261","SR"
"GA-C263.1","County","FFC","","","GA","263","TALBOT","3243","8430","EST","(GA-C263) TALBOT","GA-C263","SR"
"GA-C265.1","County","FFC","","","GA","265","TALIAFERRO","3336","8252","EST","(GA-C265) TALIAFERRO","GA-C265","SR"
"GA-C267.1","County","CHS","","","GA","267","TATTNALL","3203","8205","EST","(GA-C267) TATTNALL","GA-C267","ER"
"GA-C269.1","County","FFC","","","GA","269","TAYLOR","3233","8415","EST","(GA-C269) TAYLOR","GA-C269","SR"
"GA-C271.1","County","FFC","","","GA","271","TELFAIR","3156","8258","EST","(GA-C271) TELFAIR","GA-C271","SR"
"GA-C273.1","County","TAE","","","GA","273","TERRELL","3146","8427","EST","(GA-C273) TERRELL","GA-C273","SR"
"GA-C275.1","County","TAE","","","GA","275","THOMAS","3050","8356","EST","(GA-C275) THOMAS","GA-C275","SR"
"GA-C277.1","County","TAE","","","GA","277","TIFT","3127","8333","EST","(GA-C277) TIFT","GA-C277","SR"
"GA-C279.1","County","FFC","","","GA","279","TOOMBS","3207","8220","EST","(GA-C279) TOOMBS","GA-C279","SR"
"GA-C281.1","County","FFC","","","GA","281","TOWNS","3453","8342","EST","(GA-C281) TOWNS","GA-C281","SR"
"GA-C283.1","County","FFC","","","GA","283","TREUTLEN","3223","8234","EST","(GA-C283) TREUTLEN","GA-C283","SR"
"GA-C285.1","County","FFC","","","GA","285","TROUP","3302","8503","EST","(GA-C285) TROUP","GA-C285","SR"
"GA-C287.1","County","TAE","","","GA","287","TURNER","3143","8340","EST","(GA-C287) TURNER","GA-C287","SR"
"GA-C289.1","County","FFC","","","GA","289","TWIGGS","3240","8327","EST","(GA-C289) TWIGGS","GA-C289","SR"
"GA-C291.1","County","FFC","","","GA","291","UNION","3449","8359","EST","(GA-C291) UNION","GA-C291","SR"
"GA-C293.1","County","FFC","","","GA","293","UPSON","3251","8420","EST","(GA-C293) UPSON","GA-C293","SR"
"GA-C295.1","County","FFC","","","GA","295","WALKER","3444","8519","EST","(GA-C295) WALKER","GA-C295","SR"
"GA-C297.1","County","FFC","","","GA","297","WALTON","3346","8343","EST","(GA-C297) WALTON","GA-C297","SR"
"GA-C299.1","County","JAX","","","GA","299","WARE","3109","8213","EST","(GA-C299) WARE","GA-C299","SR"
"GA-C301.1","County","FFC","","","GA","301","WARREN","3327","8241","EST","(GA-C301) WARREN","GA-C301","SR"
"GA-C303.1","County","FFC","","","GA","303","WASHINGTON","3301","8249","EST","(GA-C303) WASHINGTON","GA-C303","SR"
"GA-C305.1","County","JAX","","","GA","305","WAYNE","3134","8156","EST","(GA-C305) WAYNE","GA-C305","SR"
"GA-C307.1","County","FFC","","","GA","307","WEBSTER","3203","8433","EST","(GA-C307) WEBSTER","GA-C307","SR"
"GA-C309.1","County","FFC","","","GA","309","WHEELER","3207","8244","EST","(GA-C309) WHEELER","GA-C309","SR"
"GA-C311.1","County","FFC","","","GA","311","WHITE","3439","8343","EST","(GA-C311) WHITE","GA-C311","SR"
"GA-C313.1","County","FFC","","","GA","313","WHITFIELD","3449","8458","EST","(GA-C313) WHITFIELD","GA-C313","SR"
"GA-C315.1","County","FFC","","","GA","315","WILCOX","3159","8329","EST","(GA-C315) WILCOX","GA-C315","SR"
"GA-C317.1","County","FFC","","","GA","317","WILKES","3348","8243","EST","(GA-C317) WILKES","GA-C317","SR"
"GA-C319.1","County","FFC","","","GA","319","WILKINSON","3249","8310","EST","(GA-C319) WILKINSON","GA-C319","SR"
"GA-C321.1","County","TAE","","","GA","321","WORTH","3135","8352","EST","(GA-C321) WORTH","GA-C321","SR"
"GA-Z001.1","Zone","FFC","","","GA","1","DADE","","","EST","(GA-Z001) DADE","GA-Z001","SR"
"GA-Z002.1","Zone","FFC","","","GA","2","WALKER","","","EST","(GA-Z002) WALKER","GA-Z002","SR"
